DATE,year,event_type,Country,lat,long,fatalities,Case
5/15/2013,2013,Violence against civilians,Kenya,-1.283,36.817,1,1
5/14/2013,2013,Protests,Kenya,-1.283,36.817,0,1
5/14/2013,2013,Violence against civilians,Kenya,3.9439,40.3445,1,1
5/10/2013,2013,Protests,Kenya,-1.283,36.817,0,1
5/9/2013,2013,Violence against civilians,Kenya,-0.85,36.6833,1,1
5/8/2013,2013,Violence against civilians,Kenya,0.5635,34.5606,1,1
5/6/2013,2013,Protests,Kenya,-1.1,36.65,0,1
5/6/2013,2013,Violence against civilians,Kenya,0.75,34.5833,0,1
5/5/2013,2013,Violence against civilians,Kenya,-1.6,35.6333,3,1
5/4/2013,2013,Violence against civilians,Kenya,-1.6,35.6333,2,1
5/4/2013,2013,Protests,Kenya,-3.9,39.7833,0,1
5/3/2013,2013,Riots,Kenya,-3.9,39.7833,1,1
5/2/2013,2013,Violence against civilians,Kenya,0.4167,36.75,1,1
5/1/2013,2013,Protests,Kenya,0.6702,35.5077,0,1
5/1/2013,2013,Violence against civilians,Kenya,-1.2903,36.817,0,1
5/1/2013,2013,Violence against civilians,Kenya,0.5635,34.5606,3,1
5/1/2013,2013,Violence against civilians,Kenya,0.5333,34.25,2,1
4/30/2013,2013,Violence against civilians,Kenya,1.4833,35.0167,1,1
4/30/2013,2013,Protests,Kenya,4.2,34.35,0,1
4/29/2013,2013,Violence against civilians,Kenya,4.2,34.35,4,1
4/28/2013,2013,Violence against civilians,Kenya,0.6199,34.5275,1,1
4/28/2013,2013,Violence against civilians,Kenya,0.5333,34.25,1,1
4/28/2013,2013,Violence against civilians,Kenya,0.5635,34.5606,0,1
4/26/2013,2013,Violence against civilians,Kenya,0.5635,34.5606,2,1
4/24/2013,2013,Violence against civilians,Kenya,0.4919,35.743,0,1
4/24/2013,2013,Violence against civilians,Kenya,0.9802,37.3235,0,1
4/23/2013,2013,Protests,Kenya,-0.9333,38.0667,0,1
4/22/2013,2013,Violence against civilians,Kenya,-0.4536,39.6461,0,1
4/22/2013,2013,Protests,Kenya,-0.9333,38.0667,0,1
4/18/2013,2013,Violence against civilians,Kenya,-0.4536,39.6461,10,1
4/18/2013,2013,Protests,Kenya,0.2833,34.75,0,1
4/17/2013,2013,Protests,Kenya,-1.5167,37.2667,0,1
4/16/2013,2013,Riots,Kenya,0.5167,35.2833,0,1
4/16/2013,2013,Protests,Kenya,1.0167,35,0,1
4/15/2013,2013,Violence against civilians,Kenya,-4.0333,39.6833,1,1
4/15/2013,2013,Protests,Kenya,-1.1953,36.8922,0,1
4/15/2013,2013,Protests,Kenya,-1.283,36.817,0,1
4/14/2013,2013,Riots,Kenya,-0.9333,35.4167,0,1
4/14/2013,2013,Protests,Kenya,-1.1953,36.8922,0,1
4/14/2013,2013,Violence against civilians,Kenya,0.4919,35.743,4,1
4/13/2013,2013,Riots,Kenya,-0.5698,37.5318,1,1
4/12/2013,2013,Violence against civilians,Kenya,0.3813,36.2933,4,1
4/11/2013,2013,Protests,Kenya,-0.1,34.75,0,1
4/11/2013,2013,Riots,Kenya,0.4459,34.2519,1,1
4/10/2013,2013,Protests,Kenya,-1.5167,37.2667,0,1
4/10/2013,2013,Riots,Kenya,-0.9688,34.5314,0,1
4/10/2013,2013,Riots,Kenya,0.0545,34.976,1,1
4/9/2013,2013,Protests,Kenya,-0.3072,36.0723,0,1
4/8/2013,2013,Violence against civilians,Kenya,-4.0333,39.6833,0,1
4/6/2013,2013,Protests,Kenya,-3.8667,39.4667,0,1
4/6/2013,2013,Riots,Kenya,-1.2775,36.9129,3,1
4/6/2013,2013,Riots,Kenya,-0.6833,37.05,2,1
4/4/2013,2013,Protests,Kenya,1.2167,35.6333,0,1
4/4/2013,2013,Protests,Kenya,-0.4167,36.95,0,1
4/4/2013,2013,Riots,Kenya,0.5,34.25,1,1
4/4/2013,2013,Riots,Kenya,-1.3667,38.0167,1,1
4/4/2013,2013,Violence against civilians,Kenya,-0.4536,39.6461,1,1
4/4/2013,2013,Violence against civilians,Kenya,2.1259,35.4052,1,1
4/3/2013,2013,Protests,Kenya,0.5167,35.2833,0,1
4/3/2013,2013,Protests,Kenya,-0.7202,36.4285,0,1
4/3/2013,2013,Violence against civilians,Kenya,-1.283,36.817,0,1
4/2/2013,2013,Protests,Kenya,-0.5333,37.45,0,1
4/2/2013,2013,Riots,Kenya,-1.3667,36.65,1,1
4/2/2013,2013,Protests,Kenya,-0.4817,37.1251,0,1
4/1/2013,2013,Strategic developments,Kenya,-0.1666,35.85,0,1
4/1/2013,2013,Protests,Kenya,-1.1,37.25,0,1
4/1/2013,2013,Protests,Kenya,0.6333,34.75,0,1
4/1/2013,2013,Protests,Kenya,0.3667,34.5667,0,1
4/1/2013,2013,Protests,Kenya,0.1167,34,0,1
4/1/2013,2013,Violence against civilians,Kenya,-1.3167,34.6667,0,1
4/1/2013,2013,Violence against civilians,Kenya,0.1667,37.75,1,1
3/31/2013,2013,Strategic developments,Kenya,-1.283,36.817,0,1
3/31/2013,2013,Strategic developments,Kenya,-1.2407,36.8804,0,1
3/31/2013,2013,Violence against civilians,Kenya,0.4919,35.743,2,1
3/31/2013,2013,Violence against civilians,Kenya,0.4667,35.9833,1,1
3/31/2013,2013,Violence against civilians,Kenya,-1.3167,34.6667,1,1
3/26/2013,2013,Violence against civilians,Kenya,-0.4536,39.6461,2,1
3/22/2013,2013,Violence against civilians,Kenya,-3.633,39.85,0,1
3/22/2013,2013,Protests,Kenya,-1.3,39.6667,0,1
3/21/2013,2013,Riots,Kenya,-0.1198,35.4005,0,1
3/20/2013,2013,Protests,Kenya,-2.95,37.6,0,1
3/20/2013,2013,Violence against civilians,Kenya,0.4919,35.743,1,1
3/20/2013,2013,Violence against civilians,Kenya,3.1191,35.5973,4,1
3/20/2013,2013,Riots,Kenya,-1.0783,35.8601,0,1
3/19/2013,2013,Protests,Kenya,-1.1667,36.8333,0,1
3/19/2013,2013,Riots,Kenya,-2.95,37.6,0,1
3/19/2013,2013,Riots,Kenya,-1.1,34.4,1,1
3/19/2013,2013,Explosions/Remote violence,Kenya,3.9357,41.8542,1,1
3/19/2013,2013,Protests,Kenya,-1.0783,35.8601,0,1
3/18/2013,2013,Violence against civilians,Kenya,-0.9667,37.1667,1,1
3/16/2013,2013,Protests,Kenya,-1.283,36.817,0,1
3/16/2013,2013,Violence against civilians,Kenya,0.5635,34.5606,0,1
3/15/2013,2013,Protests,Kenya,-0.7833,35.35,0,1
3/14/2013,2013,Violence against civilians,Kenya,0.4381,37.5316,1,1
3/12/2013,2013,Protests,Kenya,-0.75,37.4833,0,1
3/11/2013,2013,Riots,Kenya,-0.6833,35.1333,0,1
3/11/2013,2013,Protests,Kenya,-0.9019,36.6319,0,1
3/9/2013,2013,Protests,Kenya,-1.2614,36.8608,0,1
3/7/2013,2013,Protests,Kenya,-0.7833,36.8667,0,1
3/7/2013,2013,Protests,Kenya,-0.1,34.75,0,1
3/6/2013,2013,Protests,Kenya,-3.8667,39.4667,0,1
3/5/2013,2013,Explosions/Remote violence,Kenya,-1.2717,36.8497,0,1
3/5/2013,2013,Protests,Kenya,-0.5666,36.95,0,1
3/5/2013,2013,Strategic developments,Kenya,-4.2875,39.5661,0,1
3/5/2013,2013,Explosions/Remote violence,Kenya,1.75,40.06,0,1
3/4/2013,2013,Violence against civilians,Kenya,-4.0333,39.6833,0,1
3/4/2013,2013,Violence against civilians,Kenya,-4.3195,39.2549,2,1
3/4/2013,2013,Violence against civilians,Kenya,-0.5285,37.0202,0,1
3/4/2013,2013,Violence against civilians,Kenya,-0.4536,39.6461,1,1
3/4/2013,2013,Explosions/Remote violence,Kenya,3.9357,41.8542,0,1
3/4/2013,2013,Violence against civilians,Kenya,-1.2614,36.8608,0,1
3/4/2013,2013,Violence against civilians,Kenya,-1.283,36.817,1,1
3/4/2013,2013,Protests,Kenya,-0.0062,36.1733,0,1
3/4/2013,2013,Violence against civilians,Kenya,-3.633,39.85,0,1
3/3/2013,2013,Strategic developments,Kenya,-3.7806,39.6791,0,1
3/3/2013,2013,Violence against civilians,Kenya,0.2833,34.75,0,1
3/3/2013,2013,Explosions/Remote violence,Kenya,-0.4536,39.6461,1,1
3/3/2013,2013,Strategic developments,Kenya,-3.8167,39.6269,0,1
3/2/2013,2013,Violence against civilians,Kenya,0.4167,36.75,0,1
3/1/2013,2013,Strategic developments,Kenya,-4.3195,39.2549,0,1
3/1/2013,2013,Violence against civilians,Kenya,-3.22,40.12,1,1
3/1/2013,2013,Violence against civilians,Kenya,-3.15,39.8833,2,1
3/1/2013,2013,Violence against civilians,Kenya,-3.8167,39.6269,0,1
3/1/2013,2013,Violence against civilians,Kenya,3.9208,41.2192,0,1
3/1/2013,2013,Violence against civilians,Kenya,0.4167,36.75,1,1
2/28/2013,2013,Violence against civilians,Kenya,-4.4926,39.4645,0,1
2/28/2013,2013,Riots,Kenya,-0.4375,36.9891,1,1
2/27/2013,2013,Protests,Kenya,0.6333,34.3333,0,1
2/27/2013,2013,Protests,Kenya,0.5684,34.2737,0,1
2/26/2013,2013,Riots,Kenya,-1.25,36.9,1,1
2/26/2013,2013,Riots,Kenya,-1.2608,36.8178,1,1
2/25/2013,2013,Strategic developments,Kenya,4.4051,34.2837,0,1
2/24/2013,2013,Protests,Kenya,1.0167,35,0,1
2/24/2013,2013,Violence against civilians,Kenya,0.3198,34.576,0,1
2/22/2013,2013,Protests,Kenya,-4,39.5667,0,1
2/21/2013,2013,Violence against civilians,Kenya,0.3534,40.8723,7,1
2/20/2013,2013,Violence against civilians,Kenya,-1.1667,36.8333,0,1
2/19/2013,2013,Riots,Kenya,-0.509,34.7358,0,1
2/18/2013,2013,Protests,Kenya,-0.7202,36.4285,0,1
2/18/2013,2013,Violence against civilians,Kenya,0.3546,37.5822,0,1
2/17/2013,2013,Violence against civilians,Kenya,-1.1667,34.45,2,1
2/17/2013,2013,Strategic developments,Kenya,-0.4536,39.6461,3,1
2/17/2013,2013,Protests,Kenya,-1.1667,36.8333,0,1
2/17/2013,2013,Violence against civilians,Kenya,-1.1667,36.8333,0,1
2/17/2013,2013,Protests,Kenya,-1.0667,34.4667,0,1
2/16/2013,2013,Riots,Kenya,-1.4761,36.9614,0,1
2/15/2013,2013,Riots,Kenya,-0.5333,37.45,0,1
2/13/2013,2013,Protests,Kenya,1.0167,35,0,1
2/13/2013,2013,Protests,Kenya,-0.4167,36.95,0,1
2/13/2013,2013,Riots,Kenya,0.5635,34.5606,0,1
2/10/2013,2013,Protests,Kenya,-3.633,39.85,0,1
2/10/2013,2013,Violence against civilians,Kenya,2.5441,36.2516,1,1
2/9/2013,2013,Protests,Kenya,0.05,37.65,0,1
2/9/2013,2013,Violence against civilians,Kenya,-0.433,36.9333,1,1
2/8/2013,2013,Violence against civilians,Kenya,3.1191,35.5973,10,1
2/8/2013,2013,Strategic developments,Kenya,3.1191,35.5973,0,1
2/7/2013,2013,Riots,Kenya,-0.6961,37.6861,0,1
2/7/2013,2013,Violence against civilians,Kenya,-0.4536,39.6461,1,1
2/6/2013,2013,Violence against civilians,Kenya,0.4919,35.743,1,1
2/6/2013,2013,Protests,Kenya,-1.1667,36.8333,0,1
2/6/2013,2013,Protests,Kenya,-1.283,36.817,0,1
2/5/2013,2013,Riots,Kenya,-0.45,34.0167,1,1
2/5/2013,2013,Protests,Kenya,0.5333,34.3667,0,1
2/5/2013,2013,Protests,Kenya,-3.22,40.12,0,1
2/5/2013,2013,Protests,Kenya,-4.05,39.6667,0,1
2/5/2013,2013,Violence against civilians,Kenya,-1.4212,36.6887,1,1
2/4/2013,2013,Riots,Kenya,-0.4167,36.95,0,1
2/3/2013,2013,Riots,Kenya,1.2389,35.1119,0,1
2/3/2013,2013,Violence against civilians,Kenya,-4.0525,39.6954,0,1
2/3/2013,2013,Violence against civilians,Kenya,0.4919,35.743,3,1
2/3/2013,2013,Riots,Kenya,-0.5333,37.45,1,1
2/3/2013,2013,Riots,Kenya,-3.3611,39.7113,0,1
2/2/2013,2013,Explosions/Remote violence,Kenya,1.75,40.06,1,1
1/31/2013,2013,Explosions/Remote violence,Kenya,0.0514,40.3142,0,1
1/31/2013,2013,Protests,Kenya,0.3696,36.449,0,1
1/31/2013,2013,Protests,Kenya,0.0333,36.3667,0,1
1/30/2013,2013,Protests,Kenya,-0.4536,39.6461,0,1
1/30/2013,2013,Protests,Kenya,-1.0069,36.8138,0,1
1/30/2013,2013,Riots,Kenya,-4.0525,39.6954,0,1
1/28/2013,2013,Violence against civilians,Kenya,0.11,40.3135,0,1
1/27/2013,2013,Violence against civilians,Kenya,2.1167,35.0167,1,1
1/26/2013,2013,Violence against civilians,Kenya,-0.7166,37.15,1,1
1/25/2013,2013,Protests,Kenya,-0.7166,37.15,0,1
1/24/2013,2013,Violence against civilians,Kenya,0.3392,34.3342,1,1
1/23/2013,2013,Protests,Kenya,-1.283,36.817,0,1
1/23/2013,2013,Violence against civilians,Kenya,0.8378,35.8099,0,1
1/23/2013,2013,Riots,Kenya,0.46,34.112,0,1
1/23/2013,2013,Riots,Kenya,-1.3,39.6667,1,1
1/23/2013,2013,Violence against civilians,Kenya,-1.1667,34.45,0,1
1/22/2013,2013,Protests,Kenya,-0.5333,36.65,0,1
1/22/2013,2013,Protests,Kenya,-4.05,39.6667,0,1
1/22/2013,2013,Protests,Kenya,0.06,34.2861,0,1
1/22/2013,2013,Riots,Kenya,-3.4995,38.3762,0,1
1/22/2013,2013,Protests,Kenya,0.5167,35.2833,0,1
1/22/2013,2013,Protests,Kenya,-0.7202,36.4285,0,1
1/21/2013,2013,Protests,Kenya,-1.1667,36.8333,0,1
1/21/2013,2013,Riots,Kenya,-1.2828,36.7517,0,1
1/21/2013,2013,Violence against civilians,Kenya,-1.3117,36.7891,0,1
1/20/2013,2013,Riots,Kenya,-1.2989,36.7611,1,1
1/20/2013,2013,Violence against civilians,Kenya,-4.0525,39.6954,0,1
1/20/2013,2013,Violence against civilians,Kenya,-1.3117,36.7891,0,1
1/19/2013,2013,Violence against civilians,Kenya,-1.283,36.817,1,1
1/19/2013,2013,Protests,Kenya,0.06,34.2861,0,1
1/18/2013,2013,Protests,Kenya,-0.4536,39.6461,0,1
1/18/2013,2013,Riots,Kenya,-0.9333,38.0667,0,1
1/18/2013,2013,Protests,Kenya,-4.05,39.6667,0,1
1/18/2013,2013,Violence against civilians,Kenya,-1.3667,36.7268,0,1
1/17/2013,2013,Strategic developments,Kenya,0.0037,40.3746,2,1
1/16/2013,2013,Violence against civilians,Kenya,-0.4536,39.6461,5,1
1/16/2013,2013,Protests,Kenya,-1.283,36.817,0,1
1/14/2013,2013,Protests,Kenya,-4.05,39.6667,0,1
1/14/2013,2013,Protests,Kenya,-1.283,36.817,0,1
1/13/2013,2013,Protests,Kenya,-0.6833,36.9667,0,1
1/13/2013,2013,Violence against civilians,Kenya,-1.1667,34.45,1,1
1/12/2013,2013,Violence against civilians,Kenya,-2.4699,40.1908,0,1
1/11/2013,2013,Violence against civilians,Kenya,1.8578,40.7226,2,1
1/11/2013,2013,Protests,Kenya,-0.9667,36.95,0,1
1/11/2013,2013,Protests,Kenya,-1.15,36.9667,0,1
1/11/2013,2013,Violence against civilians,Kenya,0.45,35.2833,0,1
1/10/2013,2013,Protests,Kenya,0.2833,34.75,0,1
1/10/2013,2013,Violence against civilians,Kenya,-2.3518,40.1424,11,1
1/9/2013,2013,Violence against civilians,Kenya,0.3036,34.2014,1,1
1/9/2013,2013,Violence against civilians,Kenya,-3.8167,39.6269,0,1
1/9/2013,2013,Protests,Kenya,0.2833,34.75,0,1
1/9/2013,2013,Protests,Kenya,-0.6961,37.6861,0,1
1/9/2013,2013,Protests,Kenya,-1.1834,36.9165,0,1
1/9/2013,2013,Explosions/Remote violence,Kenya,3.9357,41.8542,0,1
1/9/2013,2013,Violence against civilians,Kenya,-2.5065,40.2726,8,1
1/8/2013,2013,Protests,Kenya,0.2833,34.75,0,1
1/8/2013,2013,Protests,Kenya,-0.6,36.95,0,1
1/8/2013,2013,Protests,Kenya,-3.633,39.85,0,1
1/8/2013,2013,Protests,Kenya,-0.4167,37.5667,0,1
1/7/2013,2013,Riots,Kenya,-0.3072,36.0723,0,1
1/7/2013,2013,Protests,Kenya,0.3546,37.5822,0,1
1/7/2013,2013,Protests,Kenya,0.2833,34.75,0,1
1/7/2013,2013,Protests,Kenya,-0.1,34.75,0,1
1/6/2013,2013,Protests,Kenya,0.2833,34.75,0,1
1/5/2013,2013,Protests,Kenya,0.2833,34.75,0,1
1/5/2013,2013,Protests,Kenya,-1.003,35.664,0,1
1/4/2013,2013,Protests,Kenya,0.2833,34.75,0,1
1/4/2013,2013,Protests,Kenya,-0.8333,35.9667,0,1
1/4/2013,2013,Explosions/Remote violence,Kenya,0.1891,40.2832,2,1
1/3/2013,2013,Protests,Kenya,-4.05,39.6667,0,1
1/3/2013,2013,Riots,Kenya,-0.45,37.4667,1,1
1/3/2013,2013,Riots,Kenya,-1.7667,38.25,1,1
1/2/2013,2013,Protests,Kenya,-0.4167,36.95,0,1
1/2/2013,2013,Violence against civilians,Kenya,0.8378,35.8099,0,1
1/1/2013,2013,Protests,Kenya,-0.7833,35.35,0,1
1/1/2013,2013,Protests,Kenya,-0.9667,36.95,0,1
1/1/2013,2013,Violence against civilians,Kenya,0.477,36.4316,0,1
12/31/2012,2012,Violence against civilians,Kenya,-0.4167,36.95,0,1
12/26/2012,2012,Explosions/Remote violence,Kenya,3.9357,41.8542,0,1
12/24/2012,2012,Violence against civilians,Kenya,0.4562,36.1954,4,1
12/24/2012,2012,Riots,Kenya,-0.6961,37.6861,0,1
12/23/2012,2012,Riots,Kenya,-0.6961,37.6861,1,1
12/22/2012,2012,Protests,Kenya,-0.7833,35.35,0,1
12/21/2012,2012,Violence against civilians,Kenya,-0.4536,39.6461,6,1
12/21/2012,2012,Violence against civilians,Kenya,-2.4167,40.1667,45,1
12/21/2012,2012,Violence against civilians,Kenya,0.0514,40.3142,4,1
12/20/2012,2012,Strategic developments,Kenya,3.9357,41.8542,0,1
12/20/2012,2012,Protests,Kenya,-0.1,34.75,0,1
12/20/2012,2012,Violence against civilians,Kenya,-0.4536,39.6461,3,1
12/19/2012,2012,Explosions/Remote violence,Kenya,-1.2716,36.8402,0,1
12/18/2012,2012,Violence against civilians,Kenya,0.8378,35.8099,0,1
12/18/2012,2012,Violence against civilians,Kenya,0.1231,37.8358,0,1
12/18/2012,2012,Riots,Kenya,-0.4989,37.2803,1,1
12/17/2012,2012,Protests,Kenya,-1.283,36.817,0,1
12/16/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,0,1
12/15/2012,2012,Violence against civilians,Kenya,0.11,40.3135,2,1
12/14/2012,2012,Explosions/Remote violence,Kenya,0.11,40.3135,0,1
12/11/2012,2012,Protests,Kenya,-3.5101,38.5746,0,1
12/11/2012,2012,Riots,Kenya,-0.4817,37.1251,1,1
12/10/2012,2012,Strategic developments,Kenya,-4.0333,39.6833,0,1
12/10/2012,2012,Protests,Kenya,-0.6833,36.9667,0,1
12/10/2012,2012,Protests,Kenya,-1.283,36.817,0,1
12/9/2012,2012,Riots,Kenya,0.9833,35.2167,1,1
12/7/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,5,1
12/5/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,1,1
12/3/2012,2012,Explosions/Remote violence,Kenya,-4.0333,39.6833,0,1
11/30/2012,2012,Protests,Kenya,-1.283,36.817,0,1
11/29/2012,2012,Violence against civilians,Kenya,1.0833,38.0333,2,1
11/29/2012,2012,Protests,Kenya,-1.283,36.817,0,1
11/27/2012,2012,Protests,Kenya,-1.3667,38.0167,0,1
11/26/2012,2012,Protests,Kenya,-1.3667,38.0167,0,1
11/20/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,0,1
11/20/2012,2012,Protests,Kenya,-0.4536,39.6461,0,1
11/20/2012,2012,Violence against civilians,Kenya,-0.4536,39.6461,1,1
11/19/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,1,1
11/19/2012,2012,Riots,Kenya,-1.2717,36.8497,0,1
11/19/2012,2012,Violence against civilians,Kenya,-0.4536,39.6461,0,1
11/18/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,10,1
11/18/2012,2012,Riots,Kenya,-1.2717,36.8497,0,1
11/16/2012,2012,Explosions/Remote violence,Kenya,-4.1293,39.6284,0,1
11/15/2012,2012,Strategic developments,Kenya,1.7828,36.7124,0,1
11/14/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,0,1
11/14/2012,2012,Strategic developments,Kenya,-4.0486,39.6706,0,1
11/12/2012,2012,Protests,Kenya,1.1684,34.9926,0,1
11/11/2012,2012,Protests,Kenya,1.1684,34.9926,0,1
11/10/2012,2012,Protests,Kenya,1.1684,34.9926,0,1
11/8/2012,2012,Violence against civilians,Kenya,-1.283,36.817,0,1
11/6/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,0,1
11/4/2012,2012,Explosions/Remote violence,Kenya,-0.4536,39.6461,1,1
11/4/2012,2012,Violence against civilians,Kenya,3.9208,41.2192,4,1
10/31/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,0,1
10/31/2012,2012,Violence against civilians,Kenya,0.4667,35.9833,2,1
10/30/2012,2012,Violence against civilians,Kenya,1.7828,36.7124,13,1
10/29/2012,2012,Violence against civilians,Kenya,-0.1,34.75,0,1
10/27/2012,2012,Strategic developments,Kenya,-3.8167,39.6269,0,1
10/26/2012,2012,Protests,Kenya,-0.3072,36.0723,0,1
10/24/2012,2012,Strategic developments,Kenya,-4.05,39.6667,0,1
10/24/2012,2012,Violence against civilians,Kenya,-0.0961,39.0426,3,1
10/24/2012,2012,Protests,Kenya,-0.1,34.75,0,1
10/22/2012,2012,Violence against civilians,Kenya,1.7833,36.7833,0,1
10/22/2012,2012,Violence against civilians,Kenya,0.0167,36.1,0,1
10/20/2012,2012,Violence against civilians,Kenya,-3.8167,39.6269,0,1
10/20/2012,2012,Violence against civilians,Kenya,1.0968,36.698,0,1
10/19/2012,2012,Violence against civilians,Kenya,-0.4536,39.6461,0,1
10/17/2012,2012,Violence against civilians,Kenya,0.3534,40.8723,1,1
10/15/2012,2012,Protests,Kenya,-1.283,36.817,0,1
10/15/2012,2012,Violence against civilians,Kenya,0.11,40.3135,1,1
10/15/2012,2012,Violence against civilians,Kenya,-4.1999,39.5811,1,1
10/15/2012,2012,Protests,Kenya,-0.55,36.6167,0,1
10/14/2012,2012,Protests,Kenya,-1.283,36.817,0,1
10/12/2012,2012,Protests,Kenya,-1.283,36.817,0,1
10/12/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,0,1
10/9/2012,2012,Protests,Kenya,-0.6961,37.6861,0,1
10/9/2012,2012,Protests,Kenya,-1.283,36.817,0,1
10/8/2012,2012,Violence against civilians,Kenya,0.11,40.3135,1,1
10/4/2012,2012,Riots,Kenya,-3.9499,39.745,3,1
10/4/2012,2012,Violence against civilians,Kenya,-3.9499,39.745,1,1
10/3/2012,2012,Strategic developments,Kenya,-3.3333,39.8667,0,1
10/3/2012,2012,Strategic developments,Kenya,-4.1738,39.4521,0,1
10/2/2012,2012,Strategic developments,Kenya,-0.4536,39.6461,0,1
10/2/2012,2012,Riots,Kenya,-4.05,39.6667,0,1
10/1/2012,2012,Explosions/Remote violence,Kenya,-0.4536,39.6461,0,1
10/1/2012,2012,Violence against civilians,Kenya,-0.4536,39.6461,0,1
9/30/2012,2012,Explosions/Remote violence,Kenya,-1.2716,36.8402,1,1
9/30/2012,2012,Riots,Kenya,-1.2717,36.8497,0,1
9/28/2012,2012,Strategic developments,Kenya,-1.146,37.5475,0,1
9/28/2012,2012,Riots,Kenya,-3.6169,39.2869,4,1
9/27/2012,2012,Violence against civilians,Kenya,-3.8167,39.6269,1,1
9/27/2012,2012,Riots,Kenya,-3.8167,39.6269,11,1
9/25/2012,2012,Protests,Kenya,-1.283,36.817,0,1
9/24/2012,2012,Violence against civilians,Kenya,-1.5167,37.2667,0,1
9/24/2012,2012,Violence against civilians,Kenya,-2.3889,40.4382,0,1
9/23/2012,2012,Violence against civilians,Kenya,-2.3889,40.4382,0,1
9/21/2012,2012,Explosions/Remote violence,Kenya,-0.4536,39.6461,0,1
9/20/2012,2012,Riots,Kenya,-0.3677,35.2831,0,1
9/17/2012,2012,Violence against civilians,Kenya,-2.5093,40.4558,0,1
9/15/2012,2012,Explosions/Remote violence,Kenya,3.9357,41.8542,0,1
9/15/2012,2012,Explosions/Remote violence,Kenya,3.9357,41.8542,0,1
9/15/2012,2012,Strategic developments,Kenya,-0.3072,36.0723,0,1
9/15/2012,2012,Strategic developments,Kenya,-0.3072,36.0723,0,1
9/13/2012,2012,Protests,Kenya,-0.88,37.07,0,1
9/11/2012,2012,Violence against civilians,Kenya,-1.5036,40.0333,4,1
9/11/2012,2012,Violence against civilians,Kenya,-2.51,40.28,0,1
9/11/2012,2012,Violence against civilians,Kenya,-2.5065,40.2726,0,1
9/11/2012,2012,Violence against civilians,Kenya,-2.5006,40.3247,0,1
9/10/2012,2012,Violence against civilians,Kenya,-2.4779,40.4662,29,1
9/9/2012,2012,Violence against civilians,Kenya,-1.5036,40.0333,1,1
9/7/2012,2012,Violence against civilians,Kenya,-2.5097,40.2977,11,1
9/4/2012,2012,Riots,Kenya,0.06,34.2861,0,1
9/3/2012,2012,Protests,Kenya,-1.283,36.817,0,1
9/3/2012,2012,Protests,Kenya,-0.7166,37.15,0,1
8/31/2012,2012,Protests,Kenya,-0.85,36.6833,0,1
8/29/2012,2012,Explosions/Remote violence,Kenya,-4.05,39.6667,1,1
8/28/2012,2012,Explosions/Remote violence,Kenya,-4.0333,39.6833,1,1
8/27/2012,2012,Violence against civilians,Kenya,-4,39.7167,1,1
8/26/2012,2012,Violence against civilians,Kenya,3.9439,40.3445,5,1
8/26/2012,2012,Protests,Kenya,-1.05,36.9,0,1
8/25/2012,2012,Violence against civilians,Kenya,-4.05,39.6667,0,1
8/24/2012,2012,Protests,Kenya,-1.5036,40.0333,0,1
8/23/2012,2012,Violence against civilians,Kenya,1.75,40.06,1,1
8/23/2012,2012,Violence against civilians,Kenya,3.9208,41.2192,5,1
8/22/2012,2012,Protests,Kenya,0.2039,35.105,0,1
8/21/2012,2012,Violence against civilians,Kenya,-2.4414,40.3865,48,1
8/21/2012,2012,Violence against civilians,Kenya,3.9208,41.2192,5,1
8/20/2012,2012,Violence against civilians,Kenya,3.9439,40.3445,5,1
8/19/2012,2012,Violence against civilians,Kenya,0.822,39.8966,3,1
8/18/2012,2012,Violence against civilians,Kenya,-1.25,36.9,1,1
8/16/2012,2012,Protests,Kenya,-1.2717,36.8497,0,1
8/15/2012,2012,Violence against civilians,Kenya,-1.283,36.817,1,1
8/15/2012,2012,Strategic developments,Kenya,-0.3072,36.0723,0,1
8/15/2012,2012,Strategic developments,Kenya,-0.3072,36.0723,0,1
8/13/2012,2012,Violence against civilians,Kenya,-2.488,40.4385,2,1
8/13/2012,2012,Violence against civilians,Kenya,-2.4779,40.4662,2,1
8/10/2012,2012,Protests,Kenya,1.0167,35,0,1
8/3/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,1,1
8/1/2012,2012,Explosions/Remote violence,Kenya,-1.2717,36.8497,0,1
8/1/2012,2012,Protests,Kenya,-4.05,39.6667,0,1
7/29/2012,2012,Violence against civilians,Kenya,3.9357,41.8542,1,1
7/27/2012,2012,Riots,Kenya,0.3546,37.5822,0,1
7/25/2012,2012,Explosions/Remote violence,Kenya,0.0514,40.3142,0,1
7/23/2012,2012,Violence against civilians,Kenya,3.1277,35.5978,0,1
